,mean,std
0,-161.18372646982894,19.08346394776153
1,-143.63297829663728,16.240126410290404
2,-136.67480940512553,12.486577748063457
3,-132.78790799833916,11.24866080345652
4,-129.95496784909196,9.148453765904842
5,-125.02581431635808,7.28683353438085
6,-121.28653790255328,7.704709670868632
7,-117.52394408942166,7.258419837911831
8,-114.61961306026349,7.077484166386735
9,-112.0091185383386,5.844418460035013
10,-110.59712014238478,5.969933834617067
11,-108.29914188039743,6.051283244400224
12,-106.84098394358521,5.263704005729844
13,-105.82773158025616,5.00575814963514
14,-101.04086411651195,4.700538388436838
15,-97.46200609769966,4.961879112372688
16,-95.08413855115346,4.007625466501297
17,-92.2998086060605,3.6535555907987867
18,-89.41886192139576,3.6919231047004026
19,-87.54331376973693,3.9220237774629503
20,-86.0677726130656,4.673423195548948
21,-84.75048878325137,4.0973932490407865
22,-83.70873269011757,3.8021173135265918
23,-82.91038502140158,3.783785950276299
24,-82.2050004151842,4.568669016573831
25,-81.72275586839102,5.0051544299809585
26,-80.5739622668,5.643302106443733
27,-79.0153578838664,4.704826141860342
28,-78.79018936512709,4.536150185015692
29,-78.58512854185982,4.9538243627922265
30,-77.77162889803724,4.2415638473604425
31,-77.1112325645299,4.70436124323462
32,-76.1970975925358,5.230737377612541
33,-76.0229265144846,6.099268998844763
34,-75.63508948367499,7.1875305034303105
35,-75.11974041913852,7.8209850555109055
36,-75.52142909867187,8.331065954182066
37,-75.46198978325896,8.830628549077236
38,-74.74137041451725,7.884608560651178
39,-74.37243497878625,8.874844180402226
40,-73.77477218662874,8.741719131339428
41,-73.7823888710895,8.479111014810755
42,-73.36935173321923,7.66584016684743
43,-72.98448569985386,6.871300109895485
44,-72.94526435607798,6.594509332735289
45,-72.8542901377888,6.6190073436260235
46,-72.80077929820115,7.19514433039116
47,-72.60973642764982,7.522395560234309
48,-72.08346816591786,6.889246168969496
49,-72.6204730425559,6.67070208170147
50,-71.48181248188064,6.294623117783522
51,-70.86457489109262,5.4670694005559
52,-70.85454992747533,4.5063445046979185
53,-71.00773864512443,4.533081001868882
54,-71.21042330283997,4.265960102843569
55,-71.40467815846783,4.7946000524866434
56,-71.16546700547853,4.738503820118086
57,-70.64481325663412,5.023936759035736
58,-70.41151917957352,5.076243266919938
59,-69.68150641638364,5.457735887569067
60,-69.15107248732477,5.400422666974777
61,-69.0263008474643,5.254348578256152
62,-68.64515471264828,5.7278157379227315
63,-68.41442963738699,5.462582669224146
64,-67.92804438681647,4.862702104639675
65,-67.86926230312643,5.113128444634137
66,-67.93680667336528,5.85834678079776
67,-66.7535046750544,6.38874221908291
68,-65.95502857033773,6.261245561853353
69,-64.75816032854391,5.37574574446695
70,-64.34098304142776,4.709507434559116
71,-64.37630658989625,5.040129801606089
72,-63.781977501505025,5.565588694361867
73,-64.14193973785213,5.598359610440634
74,-63.813281240476016,5.7638112720232835
75,-63.5808737974945,5.8764142612729175
76,-63.40661934552737,6.066450145569054
77,-62.66156744371261,6.185600355412422
78,-62.44485703325006,5.816172181298445
79,-62.23894414715858,5.916013925603702
80,-61.245074612958234,5.556674295203178
81,-60.95170887180916,4.876585123294234
82,-61.22428015945348,4.8236297825492676
83,-61.52358564336538,4.953920751695153
84,-61.95342355852992,5.073830662577969
85,-62.01909589835703,4.770871090156801
86,-61.96517302146041,5.239554649569766
87,-61.66391981266944,4.76280880866711
88,-61.31592311945153,4.769400620530261
89,-60.88527975979869,4.986497682105521
90,-60.63016049947539,4.623561174720087
91,-60.75663651935733,4.600984137660626
92,-60.73881874865913,4.51396497260501
93,-60.634669533105544,4.772952341688934
94,-60.19648605439523,4.622214244871885
95,-60.29984875789048,4.291037757418008
96,-60.04732092660711,3.9178354018869515
97,-59.81939875105713,3.83477349566057
98,-59.70424157351934,4.377123342786393
99,-59.497987336454436,4.134181990415802
100,-60.01146150375951,4.229689033888291
101,-59.99720562729075,4.3326289347021865
102,-60.028147700668846,3.9844449004841636
103,-60.2977252674388,4.516972932653266
104,-60.405066807255345,4.166935324616589
105,-60.257009984395744,4.096222849199489
106,-60.375852102889645,4.169540466788938
107,-60.23515616781928,4.137751105122121
108,-61.07482772637528,4.295957530541083
109,-61.14928213827371,4.527969118065351
110,-61.105491496842255,4.360957402625246
111,-60.82106493292863,4.272393491416859
112,-60.571684406206685,3.7150008629121856
113,-60.47163245399164,4.084986885053508
114,-60.00252435668241,4.035660208140491
115,-59.563163193059744,4.465409120704585
116,-59.501975741784385,4.6146295469116465
117,-58.48624795669147,4.50926431872582
118,-58.07149513195092,4.765936091288123
119,-58.05304650543939,4.85486852322944
120,-57.868321859788466,4.85078982639406
121,-57.96351804964078,5.198820944927904
122,-57.176162004335204,5.065956652262704
123,-56.76764616869537,5.713501337673495
124,-56.96587802198223,5.747508594366258
125,-56.95999659648667,5.509620278971885
126,-57.1368458369285,5.004198429519505
127,-56.9537826281045,5.660290762239369
128,-56.865872096889696,5.680543039267905
129,-56.73998200094011,5.691714569337074
130,-56.68952811153715,5.783531640445869
131,-56.6994606588923,5.292222824730869
132,-56.787291284308,5.5271161454326485
133,-56.72117140235127,4.506111223855019
134,-57.07355613736123,4.362711446467999
135,-57.59489545782993,4.066892380457135
136,-57.131368403182655,3.6645980361297883
137,-57.10393948459407,3.6885437598331574
138,-56.85198667524627,3.4344551093074895
139,-56.49249947375264,3.825338564296997
140,-56.29201655141824,3.7721050289248983
141,-56.269070082165136,2.790974571315152
142,-55.90196678954084,2.531615652663965
143,-55.83047135645188,3.0568191991681695
144,-55.41852490749056,3.4598711572045397
145,-55.62332897058506,4.102384535494744
146,-55.680528353776275,4.022804449366628
147,-55.59738281499218,3.903329148329379
148,-55.27818013414006,3.6325000846919813
149,-55.09108133490579,4.47969357202926
150,-55.23087981160725,4.451450261294302
151,-55.97674096163533,3.9226058007225912
152,-55.98289310151892,3.7097108748485383
153,-56.03538102331391,3.9509891176380867
154,-56.23046138330128,4.29314549148261
155,-56.20872188670652,4.7083198681514595
156,-55.976884598639096,4.260293393183341
157,-55.755350182352196,4.313715524675792
158,-55.645213402109825,4.189995385072288
159,-55.78129202508659,4.614451366178124
160,-55.865729980124435,5.2480715546082015
161,-56.3503693964912,5.59604750139358
162,-56.34499165348589,5.793637784852567
163,-55.938745252458595,5.8029327450943695
164,-55.79821799852453,5.465795182074496
165,-55.2205266026968,5.492586343829383
166,-54.89873913983456,5.2905694995484795
167,-54.710243703732424,5.247255222860772
168,-54.6329840493417,4.944890674669117
169,-54.68995899836603,4.784900322089148
170,-54.754108241996676,4.899766157396113
171,-55.27018287547063,5.458151920095788
172,-55.30701208051849,4.918921012148837
173,-55.18584965524016,4.913771227180619
174,-55.4119677828265,4.807725912807615
175,-55.06131427885913,4.858116952554241
176,-54.95406815306529,4.874082399243507
177,-55.38427721561742,4.93873606665295
178,-55.47014415647025,4.669801913042934
179,-55.685284335151145,4.4705279528794035
180,-55.5647515015977,4.39243018701834
181,-55.5259545461673,4.514563790754542
182,-55.46302034929274,4.055657341720073
183,-55.35012956798004,3.9633327324329546
184,-55.246481914373874,4.2437271806981345
185,-55.036268165908155,3.949061566367112
186,-54.922880351833534,4.460952571073965
187,-54.44545622017235,4.238158942452096
188,-54.143903956137194,4.527909945005431
189,-53.5899732502302,4.247519720286245
190,-53.430583807075834,4.370651015772852
191,-53.48325623641916,3.9813988433127303
192,-52.83717361305214,3.912374996896315
193,-52.67024569961847,4.018077842553443
194,-52.459826020995706,3.994641947006679
195,-52.38242132806727,3.5616722305314275
196,-52.37193327151405,4.305123368004637
197,-52.509215252120306,4.157525156630557
198,-51.968780679194886,3.3867527702762223
199,-51.76941436892101,3.010470021999371
